20.0 	 fall 	 23.41
20.0 	 next 	 18.55
20.0 	 there 	 19.08
20.142857 	 forever 	 22.2
20.142857 	 lunch 	 22.59
20.142857 	 ugly 	 14.5
20.285714 	 brother 	 20.72
20.285714 	 more 	 21.96
20.285714 	 sore 	 19.07
20.428571 	 cover 	 20.46
20.428571 	 full 	 19.41
20.428571 	 halls 	 24.6
20.428571 	 moss 	 20.43
20.428571 	 stayed 	 21.17
20.571429 	 died 	 25.47
20.571429 	 dollars 	 19.82
20.571429 	 following 	 21.57
20.571429 	 needle 	 18.88
20.571429 	 reason 	 22.06
20.571429 	 slipping 	 22.37
20.714286 	 sewer 	 18.4
20.714286 	 shoot 	 13.84
20.714286 	 sight 	 21.98
20.857143 	 lemon 	 23.36
20.857143 	 tour 	 24.08
21.0 	 kind 	 18.48
21.0 	 odds 	 15.43
21.142857 	 allow 	 24.61
21.142857 	 driver 	 20.74
21.142857 	 lamp 	 26.3
21.142857 	 move 	 23.33
21.142857 	 person 	 22.14
21.142857 	 tossed 	 21.55
21.285714 	 alone 	 22.74
21.285714 	 such 	 22.48
21.285714 	 three 	 21.32
21.285714 	 where 	 22.51
21.428571 	 cents 	 21.13
21.428571 	 goes 	 22.85
21.428571 	 points 	 26.08
21.428571 	 tank 	 20.39
21.571429 	 people 	 13.49
21.571429 	 shared 	 15.95
21.714286 	 begin 	 18.74
21.714286 	 breaking 	 20.12
21.714286 	 hunting 	 24.47
21.714286 	 rolling 	 21.79
21.857143 	 made 	 13.52
22.0 	 need 	 26.99
22.142857 	 parts 	 23.07
22.142857 	 talked 	 19.35
22.142857 	 trip 	 15.89
22.142857 	 wonder 	 25.19
22.285714 	 afraid 	 23.44
22.285714 	 little 	 26.5
22.285714 	 lived 	 24.21
22.285714 	 past 	 18.23
22.285714 	 relative 	 25.65
22.285714 	 tied 	 26.56
22.428571 	 hold 	 21.89
22.571429 	 dropped 	 24.14
22.571429 	 less 	 22.8
22.571429 	 mind 	 25.93
22.857143 	 dipped 	 20.8
22.857143 	 horses 	 25.62
22.857143 	 jessie 	 25.48
22.857143 	 myself 	 22.7
22.857143 	 side 	 25.06
22.857143 	 track 	 23.12
23.0 	 better 	 25.09
23.142857 	 signs 	 18.65
23.142857 	 taken 	 21.88
23.285714 	 area 	 22.88
23.285714 	 builds 	 24.79
23.285714 	 lack 	 26.26
23.285714 	 stiff 	 21.16
23.428571 	 catch 	 24.83
23.428571 	 except 	 26.72
23.428571 	 size 	 23.65
23.428571 	 yourself 	 25.13
23.571429 	 hill 	 15.19
23.571429 	 indoor 	 26.29
23.571429 	 unhappy 	 18.19
23.714286 	 spotted 	 12.41
23.857143 	 another 	 23.93
23.857143 	 besides 	 26.21
24.0 	 began 	 24.9
24.142857 	 warmer 	 24.9
24.285714 	 daily 	 23.63
24.285714 	 fighters 	 22.22
24.285714 	 motors 	 26.04
24.285714 	 scores 	 25.11
24.285714 	 strength 	 19.89
24.285714 	 television 	 26.47
24.571429 	 road 	 10.01
24.714286 	 leave 	 13.36
24.714286 	 lung 	 21.65
24.857143 	 cutting 	 16.74
25.0 	 clue 	 22.49
25.0 	 larger 	 13.38
25.0 	 trouble 	 26.23
25.142857 	 boring 	 23.55
25.142857 	 either 	 23.24
25.285714 	 fantastic 	 22.96
25.428571 	 dreams 	 13.34
25.428571 	 passes 	 21.34
25.428571 	 rough 	 23.27
25.428571 	 total 	 23.51
25.571429 	 after 	 21.65
25.571429 	 ends 	 24.38
25.714286 	 somewhere 	 24.45
25.857143 	 added 	 17.36
25.857143 	 rest 	 17.25
26.142857 	 guns 	 9.72
26.142857 	 office 	 25.5
26.428571 	 accident 	 24.85
26.428571 	 cards 	 17.74
26.428571 	 picky 	 25.05
26.428571 	 schools 	 22.37
26.714286 	 place 	 17.09
26.714286 	 right 	 24.96
26.714286 	 terrible 	 18.94
26.857143 	 curious 	 23.69
26.857143 	 nurses 	 26.31
26.857143 	 space 	 21.9
27.0 	 missing 	 23.64
27.142857 	 corner 	 20.9
27.142857 	 match 	 26.77
27.285714 	 mean 	 20.25
27.285714 	 photo 	 25.56
27.285714 	 telling 	 25.92
27.428571 	 float 	 21.13
27.428571 	 learn 	 21.2
27.428571 	 perfume 	 25.55
27.857143 	 used 	 17.17
28.142857 	 anybody 	 21.37
28.142857 	 owed 	 15.27
28.285714 	 split 	 26.34
28.428571 	 carries 	 17.04
28.428571 	 noise 	 26.58
28.571429 	 needs 	 24.1
28.714286 	 change 	 23.36
28.857143 	 tiny 	 26.35
29.142857 	 happened 	 22.58
29.714286 	 blows 	 14.31
29.857143 	 luck 	 13.51
30.0 	 rhythm 	 26.95
30.142857 	 singing 	 20.23
30.428571 	 aunt 	 25.57
30.428571 	 jumper 	 26.06
30.571429 	 could 	 26.35
30.571429 	 cuts 	 26.41
30.857143 	 minutes 	 26.75
31.0 	 cellar 	 24.54
31.0 	 moving 	 10.72
31.285714 	 corners 	 22.63
31.285714 	 strange 	 25.14
31.428571 	 shown 	 23.44
31.571429 	 missed 	 26.79
31.714286 	 pilot 	 23.61
32.0 	 everywhere 	 23.04
32.285714 	 lily 	 18.56
32.285714 	 reading 	 26.18
32.428571 	 exciting 	 26.17
33.0 	 feel 	 23.8
33.0 	 take 	 24.33
33.714286 	 learning 	 24.25
33.714286 	 meaning 	 25.02
33.857143 	 everything 	 20.42
34.142857 	 part 	 24.9
34.285714 	 group 	 22.21
34.571429 	 continued 	 25.84
34.571429 	 korea 	 25.7
34.571429 	 while 	 15.13
34.714286 	 different 	 25.99
34.714286 	 saving 	 20.66
34.857143 	 apartments 	 13.21
35.428571 	 time 	 15.09
35.857143 	 hero 	 24.33
36.142857 	 arrested 	 24.4
36.428571 	 drowned 	 24.41
36.428571 	 solo 	 25.81
36.571429 	 believes 	 24.04
36.714286 	 table 	 19.59
36.857143 	 dash 	 18.42
36.857143 	 shut 	 12.42
37.142857 	 slowly 	 26.48
37.714286 	 ties 	 14.24
38.285714 	 drain 	 15.86
38.857143 	 debts 	 25.12
38.857143 	 posting 	 24.38
39.142857 	 beginning 	 21.21
39.142857 	 newspaper 	 20.46
39.285714 	 east 	 25.28
39.285714 	 thousands 	 26.42
40.0 	 choosing 	 14.25
40.571429 	 perfect 	 26.39
40.714286 	 shade 	 24.45
40.857143 	 winning 	 23.22
41.285714 	 ratings 	 20.69
41.571429 	 closely 	 21.96
42.714286 	 problems 	 18.64
42.857143 	 finish 	 23.78
42.857143 	 news 	 20.57
44.428571 	 grades 	 21.13
44.571429 	 complained 	 25.03
45.0 	 diamonds 	 26.82
45.0 	 evan 	 20.12
45.285714 	 plus 	 22.45
45.285714 	 risky 	 24.72
45.857143 	 difficult 	 24.24
46.0 	 mighty 	 11.83
46.285714 	 agreed 	 24.77
46.428571 	 cost 	 23.64
46.428571 	 swedish 	 13.45
47.285714 	 policemen 	 17.82
47.571429 	 safety 	 22.58
48.0 	 judge 	 23.44
49.142857 	 stations 	 13.12
49.285714 	 overall 	 23.73
49.571429 	 option 	 26.18
49.714286 	 wheelchair 	 21.62
50.285714 	 farther 	 24.43
50.428571 	 animal 	 22.31
50.428571 	 facts 	 23.35
50.571429 	 combining 	 16.69
50.714286 	 focused 	 23.27
51.0 	 levels 	 26.23
51.714286 	 guards 	 26.42
52.714286 	 booming 	 26.72
52.714286 	 efforts 	 26.85
52.857143 	 attract 	 25.93
52.857143 	 level 	 23.69
53.0 	 author 	 25.07
53.714286 	 setbacks 	 24.29
53.857143 	 conviction 	 23.03
53.857143 	 crown 	 24.29
54.0 	 mention 	 25.29
55.285714 	 challenging 	 24.19
57.428571 	 executive 	 23.22
57.714286 	 pledge 	 26.55
58.0 	 reception 	 21.64
58.285714 	 commonly 	 25.02
59.0 	 forms 	 25.87
59.714286 	 completely 	 25.23
60.142857 	 melody 	 25.94
60.285714 	 maintaining 	 19.98
60.285714 	 movement 	 24.62
60.285714 	 themselves 	 24.64
60.714286 	 recognition 	 25.45
60.714286 	 remained 	 14.87
60.857143 	 speech 	 22.48
61.142857 	 contests 	 25.31
61.285714 	 dose 	 22.04
61.285714 	 electronic 	 25.22
61.571429 	 gulf 	 26.68
61.714286 	 pity 	 21.19
61.857143 	 progress 	 25.12
62.428571 	 ruled 	 26.18
62.571429 	 allowed 	 26.85
62.571429 	 environments 	 22.82
62.571429 	 severe 	 25.16
63.0 	 forces 	 19.49
63.0 	 including 	 24.87
63.285714 	 namely 	 26.92
63.428571 	 adjusted 	 24.07
63.428571 	 expand 	 26.75
63.428571 	 partners 	 10.29
63.571429 	 introducing 	 20.29
63.714286 	 scientists 	 25.93
64.0 	 assets 	 20.47
65.142857 	 achieve 	 24.9
65.142857 	 spirited 	 20.77
65.285714 	 cities 	 20.69
65.285714 	 publisher 	 26.47
65.714286 	 codes 	 23.75
65.714286 	 commission 	 25.65
65.714286 	 defining 	 21.12
66.0 	 checks 	 24.55
66.428571 	 discussing 	 26.3
66.714286 	 openness 	 23.41
67.0 	 manner 	 16.55
67.142857 	 overturned 	 22.01
67.285714 	 alliance 	 8.98
67.428571 	 appeal 	 23.32
67.571429 	 rises 	 23.9
67.714286 	 attend 	 23.04
67.857143 	 decades 	 20.55
67.857143 	 outstanding 	 21.45
68.0 	 agencies 	 26.91
68.142857 	 grand 	 26.31
68.142857 	 harvest 	 23.91
68.428571 	 estimates 	 14.99
68.428571 	 responsible 	 15.44
68.428571 	 situations 	 25.01
68.428571 	 suggest 	 21.69
68.571429 	 traditional 	 14.29
68.714286 	 uniform 	 25.41
69.0 	 estate 	 26.53
69.142857 	 consider 	 16.56
69.142857 	 engineer 	 23.64
69.285714 	 coincidence 	 22.75
69.285714 	 predicts 	 26.39
69.285714 	 remedy 	 23.88
69.428571 	 construct 	 26.56
69.714286 	 artists 	 24.16
69.714286 	 automobiles 	 24.57
69.714286 	 supreme 	 19.17
69.857143 	 diameter 	 23.18
69.857143 	 states 	 24.92
70.142857 	 momentum 	 26.17
70.285714 	 election 	 16.02
70.571429 	 representatives 	 23.71
70.571429 	 reviewing 	 22.46
70.714286 	 failures 	 25.25
71.0 	 affected 	 23.75
71.0 	 meetings 	 22.68
71.142857 	 adjustments 	 24.07
71.142857 	 organizing 	 18.35
71.142857 	 professors 	 23.66
71.142857 	 symbols 	 19.83
71.142857 	 units 	 19.98
71.285714 	 construction 	 22.04
71.285714 	 dean 	 19.59
71.428571 	 article 	 26.32
71.428571 	 membership 	 21.68
71.428571 	 questioning 	 15.48
71.428571 	 township 	 26.2
71.571429 	 attached 	 15.49
71.571429 	 considering 	 21.61
71.571429 	 engage 	 20.18
71.571429 	 guaranteed 	 22.55
71.571429 	 tentative 	 26.13
71.714286 	 fracture 	 25.66
72.0 	 informed 	 16.53
72.142857 	 incidents 	 24.87
72.285714 	 hearings 	 25.17
72.285714 	 import 	 24.85
72.285714 	 preparation 	 23.14
72.285714 	 republican 	 24.13
72.285714 	 scenario 	 21.97
72.428571 	 aspect 	 25.49
72.428571 	 bombay 	 21.45
72.571429 	 embarrassment 	 25.1
72.571429 	 introduction 	 9.76
72.571429 	 prepares 	 23.62
72.714286 	 assure 	 20.77
72.714286 	 generation 	 24.97
72.714286 	 opportunities 	 13.92
72.714286 	 performers 	 26.14
72.714286 	 significantly 	 25.79
72.714286 	 veil 	 19.84
72.857143 	 dissent 	 24.13
72.857143 	 homeland 	 22.36
72.857143 	 requesting 	 26.21
72.857143 	 unpleasant 	 23.46
72.857143 	 warrants 	 26.67
73.0 	 description 	 22.99
73.0 	 route 	 26.32
73.0 	 staff 	 25.09
73.142857 	 conferences 	 25.08
73.142857 	 masters 	 15.08
73.285714 	 attending 	 18.97
73.571429 	 funds 	 22.55
73.571429 	 mistaken 	 25.45
73.571429 	 remains 	 26.88
73.571429 	 requires 	 17.55
73.714286 	 boundaries 	 24.94
73.714286 	 collision 	 9.18
73.714286 	 correct 	 21.93
73.714286 	 information 	 15.55
73.714286 	 opponents 	 19.19
73.714286 	 outskirts 	 12.3
73.714286 	 passage 	 24.18
73.714286 	 subsequent 	 25.04
73.714286 	 task 	 24.96
73.857143 	 combat 	 13.08
73.857143 	 instructions 	 22.73
73.857143 	 medications 	 16.53
73.857143 	 outlet 	 22.99
74.0 	 primary 	 20.23
74.0 	 researchers 	 12.95
74.142857 	 identifies 	 22.26
74.142857 	 mode 	 24.9
74.142857 	 strengthen 	 22.81
74.285714 	 audiences 	 21.67
74.285714 	 devastating 	 15.84
74.285714 	 jazeera 	 21.33
74.285714 	 lectures 	 24.07
74.285714 	 measurements 	 9.91
74.285714 	 members 	 19.21
74.285714 	 possesses 	 26.58
74.428571 	 extend 	 23.36
74.428571 	 intellectuals 	 20.46
74.428571 	 reinforce 	 23.37
74.571429 	 guarantees 	 11.27
74.571429 	 installation 	 23.8
74.571429 	 investigations 	 12.0
74.571429 	 recommends 	 14.84
74.714286 	 generating 	 14.21
74.714286 	 presidency 	 17.26
74.714286 	 restoring 	 24.23
74.714286 	 tremendous 	 20.57
74.714286 	 virtue 	 26.46
75.0 	 chambers 	 20.39
75.0 	 contracting 	 15.75
75.0 	 examined 	 14.74
75.0 	 initial 	 24.31
75.142857 	 processed 	 26.0
75.142857 	 protected 	 20.55
75.285714 	 responsibility 	 25.55
75.285714 	 strengthened 	 26.25
75.428571 	 releases 	 24.1
75.428571 	 remnants 	 15.9
75.571429 	 companion 	 21.13
75.714286 	 bidding 	 25.59
75.714286 	 demolition 	 26.11
75.714286 	 pristine 	 23.44
75.714286 	 ratio 	 26.08
75.857143 	 firm 	 22.53
75.857143 	 fund 	 21.11
75.857143 	 tasks 	 19.34
76.0 	 density 	 22.96
76.142857 	 achieved 	 22.61
76.142857 	 deployed 	 26.25
76.142857 	 enables 	 25.27
76.142857 	 permitted 	 26.05
76.285714 	 pronounced 	 16.74
76.285714 	 rank 	 16.6
76.428571 	 sensation 	 25.9
76.428571 	 structures 	 16.7
76.571429 	 officials 	 15.05
76.714286 	 address 	 23.78
76.714286 	 assurances 	 21.56
76.714286 	 communications 	 19.15
76.714286 	 declined 	 25.53
76.714286 	 directed 	 18.82
76.714286 	 disorders 	 26.78
76.714286 	 governments 	 17.49
76.714286 	 rally 	 16.6
76.714286 	 scheme 	 24.4
76.714286 	 sources 	 21.75
76.857143 	 assured 	 19.3
76.857143 	 intervene 	 21.53
76.857143 	 properties 	 24.94
76.857143 	 virtues 	 19.08
76.857143 	 waiver 	 19.78
77.0 	 expectations 	 25.25
77.0 	 finalists 	 19.27
77.0 	 punishment 	 24.04
77.142857 	 creativity 	 22.03
77.142857 	 inland 	 26.15
77.285714 	 footnote 	 22.3
77.285714 	 intensified 	 14.42
77.285714 	 litigation 	 20.37
77.428571 	 refusal 	 17.11
77.428571 	 research 	 22.42
77.428571 	 techniques 	 19.42
77.714286 	 disrupted 	 19.04
77.714286 	 functioning 	 20.75
77.714286 	 oppose 	 15.69
77.857143 	 editors 	 17.92
77.857143 	 exchanges 	 24.57
77.857143 	 investigate 	 20.21
77.857143 	 presentations 	 15.9
77.857143 	 reserves 	 15.65
78.0 	 ailing 	 16.24
78.0 	 businessmen 	 21.46
78.0 	 departure 	 20.27
78.0 	 pursue 	 13.87
78.0 	 surgical 	 13.37
78.0 	 treatment 	 16.5
78.142857 	 economically 	 18.33
78.142857 	 migrants 	 14.6
78.285714 	 announced 	 16.96
78.285714 	 excess 	 11.73
78.285714 	 intend 	 24.51
78.285714 	 patent 	 26.6
78.285714 	 performed 	 18.14
78.428571 	 documents 	 22.3
78.428571 	 guarantee 	 17.66
78.428571 	 journalists 	 12.62
78.428571 	 medals 	 14.46
78.571429 	 equipped 	 13.6
78.714286 	 citing 	 25.66
78.714286 	 efficiency 	 16.68
78.714286 	 manufactured 	 12.19
78.857143 	 emerging 	 13.87
78.857143 	 vienna 	 22.18
78.857143 	 worldwide 	 19.89
79.0 	 contribution 	 11.69
79.0 	 editorial 	 25.93
79.0 	 grant 	 17.45
79.0 	 producing 	 25.29
79.0 	 renewal 	 16.59
79.0 	 suburbia 	 23.35
79.142857 	 accomplishment 	 25.09
79.142857 	 component 	 22.44
79.142857 	 entry 	 21.09
79.142857 	 magnificent 	 25.24
79.142857 	 retained 	 22.31
79.142857 	 settlement 	 16.64
79.142857 	 terrain 	 12.54
79.285714 	 cavalry 	 22.2
79.285714 	 encountered 	 17.5
79.285714 	 guided 	 16.57
79.285714 	 identification 	 11.31
79.285714 	 scholars 	 26.41
79.285714 	 surfaced 	 26.76
79.428571 	 companionship 	 25.91
79.428571 	 investigation 	 12.88
79.428571 	 solely 	 15.83
79.428571 	 sufficient 	 24.54
79.571429 	 addition 	 25.53
79.571429 	 indicated 	 15.87
79.571429 	 industry 	 26.77
79.571429 	 investment 	 25.89
79.571429 	 plunged 	 14.44
79.571429 	 premier 	 12.55
79.571429 	 recalled 	 19.55
79.714286 	 acquired 	 9.78
79.714286 	 citizen 	 25.79
79.714286 	 established 	 13.57
79.714286 	 intake 	 11.5
79.714286 	 vice 	 15.79
79.857143 	 advised 	 11.38
79.857143 	 authority 	 13.93
79.857143 	 circulation 	 13.16
79.857143 	 competing 	 25.39
79.857143 	 reductions 	 15.43
80.0 	 handled 	 22.23
80.0 	 inevitably 	 25.31
80.0 	 liability 	 23.43
80.0 	 maturity 	 15.44
80.0 	 principal 	 15.72
80.0 	 production 	 22.57
80.142857 	 completion 	 22.09
80.142857 	 mechanism 	 24.79
80.285714 	 equipment 	 15.17
80.285714 	 equities 	 9.95
80.285714 	 extensively 	 23.59
80.285714 	 manage 	 20.42
80.285714 	 whereas 	 25.91
80.428571 	 aftermath 	 10.11
80.428571 	 climate 	 23.71
80.428571 	 fulfill 	 25.82
80.428571 	 merge 	 8.14
80.428571 	 rift 	 14.97
80.571429 	 agency 	 22.05
80.571429 	 benchmark 	 24.1
80.571429 	 exploring 	 18.67
80.571429 	 politicians 	 23.78
80.571429 	 residential 	 17.13
80.571429 	 resolving 	 18.25
80.714286 	 adopting 	 23.32
80.714286 	 agenda 	 17.4
80.714286 	 chairman 	 12.93
